name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.company_files\` has a row level security policy \`Company owners can manage their files\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""company_files"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_company_files_Company owners can manage their files
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.projects\` has a row level security policy \`projects_update\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""projects"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_projects_projects_update
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.projects\` has a row level security policy \`projects_admin_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""projects"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_projects_projects_admin_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_milestones\` has a row level security policy \`milestones_team_read\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_milestones"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_milestones_milestones_team_read
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_milestones\` has a row level security policy \`milestones_manager_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_milestones"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_milestones_milestones_manager_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_tasks\` has a row level security policy \`tasks_team_read\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_tasks"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_tasks_tasks_team_read
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_tasks\` has a row level security policy \`tasks_assigned_update\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_tasks"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_tasks_tasks_assigned_update
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_tasks\` has a row level security policy \`tasks_manager_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_tasks"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_tasks_tasks_manager_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_team_members\` has a row level security policy \`team_members_read\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_team_members"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_team_members_team_members_read
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_team_members\` has a row level security policy \`team_members_manager_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_team_members"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_team_members_team_members_manager_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_comments\` has a row level security policy \`comments_team_read\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_comments"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_comments_comments_team_read
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_comments\` has a row level security policy \`comments_authenticated_create\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_comments"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_comments_comments_authenticated_create
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_comments\` has a row level security policy \`comments_author_update\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_comments"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_comments_comments_author_update
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_comments\` has a row level security policy \`comments_author_delete\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_comments"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_comments_comments_author_delete
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_activities\` has a row level security policy \`activities_team_read\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_activities"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_activities_activities_team_read
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_activities\` has a row level security policy \`activities_system_create\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_activities"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_activities_activities_system_create
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_documents\` has a row level security policy \`documents_team_read\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_documents"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_documents_documents_team_read
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_documents\` has a row level security policy \`documents_team_create\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_documents"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_documents_documents_team_create
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_documents\` has a row level security policy \`documents_delete\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_documents"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_documents_documents_delete
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_time_logs\` has a row level security policy \`time_logs_team_read\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_time_logs"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_time_logs_time_logs_team_read
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_time_logs\` has a row level security policy \`time_logs_user_create\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_time_logs"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_time_logs_time_logs_user_create
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_time_logs\` has a row level security policy \`time_logs_user_update\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_time_logs"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_time_logs_time_logs_user_update
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_time_logs\` has a row level security policy \`time_logs_manager_approve\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_time_logs"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_time_logs_time_logs_manager_approve
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_time_logs\` has a row level security policy \`time_logs_user_delete\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_time_logs"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_time_logs_time_logs_user_delete
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_milestones\` has a row level security policy \`milestones_admin_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_milestones"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_milestones_milestones_admin_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_tasks\` has a row level security policy \`tasks_admin_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_tasks"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_tasks_tasks_admin_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_team_members\` has a row level security policy \`team_members_admin_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_team_members"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_team_members_team_members_admin_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_comments\` has a row level security policy \`comments_admin_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_comments"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_comments_comments_admin_all
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.project_activities\` has a row level security policy \`activities_admin_all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""project_activities"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_project_activities_activities_admin_all
