name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_contact_history_buyer_id\` on table \`public.contact_history\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""contact_history"",""type"":""table"",""schema"":""public""}",unused_index_public_contact_history_idx_contact_history_buyer_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_contact_history_company_id\` on table \`public.contact_history\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""contact_history"",""type"":""table"",""schema"":""public""}",unused_index_public_contact_history_idx_contact_history_company_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_contact_history_status\` on table \`public.contact_history\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""contact_history"",""type"":""table"",""schema"":""public""}",unused_index_public_contact_history_idx_contact_history_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_contact_history_created_at\` on table \`public.contact_history\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""contact_history"",""type"":""table"",""schema"":""public""}",unused_index_public_contact_history_idx_contact_history_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_notification_settings_user_id\` on table \`public.notification_settings\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""notification_settings"",""type"":""table"",""schema"":""public""}",unused_index_public_notification_settings_idx_notification_settings_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_company_files_company_id\` on table \`public.company_files\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""company_files"",""type"":""table"",""schema"":""public""}",unused_index_public_company_files_idx_company_files_company_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_company_files_file_type\` on table \`public.company_files\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""company_files"",""type"":""table"",""schema"":""public""}",unused_index_public_company_files_idx_company_files_file_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_reviews_company_id\` on table \`public.reviews\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""reviews"",""type"":""table"",""schema"":""public""}",unused_index_public_reviews_idx_reviews_company_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_reviews_reviewer_id\` on table \`public.reviews\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""reviews"",""type"":""table"",""schema"":""public""}",unused_index_public_reviews_idx_reviews_reviewer_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_reviews_rating\` on table \`public.reviews\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""reviews"",""type"":""table"",""schema"":""public""}",unused_index_public_reviews_idx_reviews_rating
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_reviews_created_at\` on table \`public.reviews\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""reviews"",""type"":""table"",""schema"":""public""}",unused_index_public_reviews_idx_reviews_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_reviews_is_approved\` on table \`public.reviews\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""reviews"",""type"":""table"",""schema"":""public""}",unused_index_public_reviews_idx_reviews_is_approved
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_review_responses_review_id\` on table \`public.review_responses\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""review_responses"",""type"":""table"",""schema"":""public""}",unused_index_public_review_responses_idx_review_responses_review_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_review_helpful_votes_review_id\` on table \`public.review_helpful_votes\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""review_helpful_votes"",""type"":""table"",""schema"":""public""}",unused_index_public_review_helpful_votes_idx_review_helpful_votes_review_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_users_email\` on table \`public.users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""users"",""type"":""table"",""schema"":""public""}",unused_index_public_users_idx_users_email
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_users_role\` on table \`public.users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""users"",""type"":""table"",""schema"":""public""}",unused_index_public_users_idx_users_role
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_users_country\` on table \`public.users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""users"",""type"":""table"",""schema"":""public""}",unused_index_public_users_idx_users_country
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_user_id\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_status\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_location\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_rating\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_rating
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversations_buyer_id\` on table \`public.conversations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""conversations"",""type"":""table"",""schema"":""public""}",unused_index_public_conversations_idx_conversations_buyer_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversations_vendor_id\` on table \`public.conversations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""conversations"",""type"":""table"",""schema"":""public""}",unused_index_public_conversations_idx_conversations_vendor_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversations_company_id\` on table \`public.conversations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""conversations"",""type"":""table"",""schema"":""public""}",unused_index_public_conversations_idx_conversations_company_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversations_last_message\` on table \`public.conversations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""conversations"",""type"":""table"",""schema"":""public""}",unused_index_public_conversations_idx_conversations_last_message
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_messages_conversation_id\` on table \`public.messages\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""messages"",""type"":""table"",""schema"":""public""}",unused_index_public_messages_idx_messages_conversation_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_messages_sender_id\` on table \`public.messages\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""messages"",""type"":""table"",""schema"":""public""}",unused_index_public_messages_idx_messages_sender_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_messages_receiver_id\` on table \`public.messages\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""messages"",""type"":""table"",""schema"":""public""}",unused_index_public_messages_idx_messages_receiver_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_messages_created_at\` on table \`public.messages\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""messages"",""type"":""table"",""schema"":""public""}",unused_index_public_messages_idx_messages_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_messages_is_read\` on table \`public.messages\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""messages"",""type"":""table"",""schema"":""public""}",unused_index_public_messages_idx_messages_is_read
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_inquiries_company_id\` on table \`public.inquiries\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""inquiries"",""type"":""table"",""schema"":""public""}",unused_index_public_inquiries_idx_inquiries_company_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_inquiries_inquirer_id\` on table \`public.inquiries\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""inquiries"",""type"":""table"",""schema"":""public""}",unused_index_public_inquiries_idx_inquiries_inquirer_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_inquiries_status\` on table \`public.inquiries\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""inquiries"",""type"":""table"",""schema"":""public""}",unused_index_public_inquiries_idx_inquiries_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_notifications_user_id\` on table \`public.notifications\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""notifications"",""type"":""table"",""schema"":""public""}",unused_index_public_notifications_idx_notifications_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_notifications_is_read\` on table \`public.notifications\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""notifications"",""type"":""table"",""schema"":""public""}",unused_index_public_notifications_idx_notifications_is_read
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_notifications_created_at\` on table \`public.notifications\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""notifications"",""type"":""table"",""schema"":""public""}",unused_index_public_notifications_idx_notifications_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_company_technologies_company_id\` on table \`public.company_technologies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""company_technologies"",""type"":""table"",""schema"":""public""}",unused_index_public_company_technologies_idx_company_technologies_company_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_company_technologies_technology\` on table \`public.company_technologies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""company_technologies"",""type"":""table"",""schema"":""public""}",unused_index_public_company_technologies_idx_company_technologies_technology
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_company_projects_company_id\` on table \`public.company_projects\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""company_projects"",""type"":""table"",""schema"":""public""}",unused_index_public_company_projects_idx_company_projects_company_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_is_featured\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_is_featured
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_status_featured\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_status_featured
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_languages\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_languages
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_certifications\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_certifications
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_tags\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_tags
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_specializations\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_specializations
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_service_categories\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_service_categories
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_companies_last_activity\` on table \`public.companies\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""companies"",""type"":""table"",""schema"":""public""}",unused_index_public_companies_idx_companies_last_activity
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_users_last_login\` on table \`public.users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""users"",""type"":""table"",""schema"":""public""}",unused_index_public_users_idx_users_last_login
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_users_role_active\` on table \`public.users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""users"",""type"":""table"",""schema"":""public""}",unused_index_public_users_idx_users_role_active
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_users_preferred_language\` on table \`public.users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""users"",""type"":""table"",""schema"":""public""}",unused_index_public_users_idx_users_preferred_language
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_users_preferred_categories\` on table \`public.users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""users"",""type"":""table"",""schema"":""public""}",unused_index_public_users_idx_users_preferred_categories
